_country,_id,_state,name
5af46550a75edfe10769a1de,594a7aa3c7b3892e6253c760,5970c6ccc8f315059540a2bd,SELENDİ
5af46550a75edfe10769a1de,594a738fa59a682d75e95a4b,5970914898547679ab40048b,KELES
5af46550a75edfe10769a1de,594a70d8a59a682d75e959b4,5970880fc543e577fcfd601f,SASON
5af46550a75edfe10769a1de,594a6bc10347602d2acc157e,59707b93c543e577fcfd6017,AKYURT
5af46550a75edfe10769a1de,594a6dada59a682d75e958f2,5970a1cbc0062501a35ad100,KELKİT
5af46550a75edfe10769a1de,594a6dfba59a682d75e958fe,59707d10c543e577fcfd6019,ÇILDIR
5af46550a75edfe10769a1de,594a6b060347602d2acc154d,597079dec543e577fcfd6015,ORTAKÖY
5af46550a75edfe10769a1de,594a7999c7b3892e6253c71c,5970c50cc8f315059540a2bb,DOMANİÇ
5af46550a75edfe10769a1de,594a6f12a59a682d75e95942,59707e3bc543e577fcfd601b,SÖKE
5af46550a75edfe10769a1de,594a6b510347602d2acc1561,59707a42c543e577fcfd6016,GÖYNÜCEK
5af46550a75edfe10769a1de,594a6c7a0347602d2acc15b8,5971e1dd208f420d86e6df9b,KAYNARCA
5af46550a75edfe10769a1de,594a6e96a59a682d75e95926,5971e939c0979a0e99befaf7,GERZE
5af46550a75edfe10769a1de,5985ebc67f448a1403b05e76,59708e760f92b778ed04d654,MERKEZ
5af46550a75edfe10769a1de,594a798dc7b3892e6253c719,5970c97cc1dbff05ce3804a9,BODRUM
5af46550a75edfe10769a1de,594a764ba59a682d75e95b06,5970981838e1c97d47a41943,ÇAL
5af46550a75edfe10769a1de,594a698b0347602d2acc1500,5970775cc543e577fcfd6013,İHSANİYE
5af46550a75edfe10769a1de,594a724ea59a682d75e959f4,59708f280f92b778ed04d655,GÖYNÜK
5af46550a75edfe10769a1de,594a73f3a59a682d75e95a67,5970914898547679ab40048b,KESTEL
5af46550a75edfe10769a1de,594a75d0a59a682d75e95ae3,597094358771377b09f58df9,SUNGURLU
5af46550a75edfe10769a1de,594a7206a59a682d75e959db,59708e760f92b778ed04d654,HİZAN
5af46550a75edfe10769a1de,594a7430a59a682d75e95a77,5970ad2d26093803a844904b,DEVREKANİ
5af46550a75edfe10769a1de,594a6c510347602d2acc15aa,59709fbd72eb310169d0c228,NURDAĞI
5af46550a75edfe10769a1de,594a6f91a59a682d75e95953,59708762c543e577fcfd601d,BANDIRMA
5af46550a75edfe10769a1de,594a78b66b91a22dd9fa782d,5970b9e348c611046777f8d6,TUZLUKÇU
5af46550a75edfe10769a1de,594a768fa59a682d75e95b20,5970b5d748c611046777f8d3,GÖLCÜK
5af46550a75edfe10769a1de,594a73c0a59a682d75e95a5d,5970914898547679ab40048b,OSMANGAZİ
5af46550a75edfe10769a1de,594a7530a59a682d75e95ab3,5971f08e9491450fa99b2a3b,SARAY
5af46550a75edfe10769a1de,594a65d3353f242c0559fa17,597074d2c543e577fcfd6011,ÇUKUROVA
5af46550a75edfe10769a1de,594a6d51a59a682d75e958d9,59707cbac543e577fcfd6018,GAZİPAŞA
5af46550a75edfe10769a1de,594a7087a59a682d75e959a6,5971eb87c3f2170f283c381f,KARAKÖPRÜ
5af46550a75edfe10769a1de,594a6c620347602d2acc15b2,59709fbd72eb310169d0c228,ŞEHİTKAMİL
5af46550a75edfe10769a1de,594a79b6c7b3892e6253c728,5970c50cc8f315059540a2bb,ŞAPHANE
5af46550a75edfe10769a1de,594a7683a59a682d75e95b1b,5970981838e1c97d47a41943,SARAYKÖY
5af46550a75edfe10769a1de,594a71a5a59a682d75e959c3,59708dc60f92b778ed04d653,KARLIOVA
5af46550a75edfe10769a1de,594a720ea59a682d75e959df,59708e760f92b778ed04d654,MUTKİ
5af46550a75edfe10769a1de,594a69bb0347602d2acc150c,5970775cc543e577fcfd6013,ŞUHUT
5af46550a75edfe10769a1de,594a753da59a682d75e95ab9,597093458e35627a5dac6cf1,YAPRAKLI
5af46550a75edfe10769a1de,594a69af0347602d2acc150a,5970775cc543e577fcfd6013,SİNANPAŞA
5af46550a75edfe10769a1de,594a7a37c7b3892e6253c747,5970c856c8f315059540a2bf,MUT
5af46550a75edfe10769a1de,594a7520a59a682d75e95aad,5972008ecfbaa414d6d4817d,İPEKYOLU
5af46550a75edfe10769a1de,594a7a20c7b3892e6253c740,5970c856c8f315059540a2bf,ÇAMLIYAYLA
5af46550a75edfe10769a1de,594a6f8aa59a682d75e95951,59708762c543e577fcfd601d,BALYA
5af46550a75edfe10769a1de,594a7678a59a682d75e95b17,5970b5d748c611046777f8d3,ÇAYIROVA
5af46550a75edfe10769a1de,594a75c0a59a682d75e95add,597094358771377b09f58df9,ORTAKÖY
5af46550a75edfe10769a1de,594a754da59a682d75e95abb,5970ae366b3b2c03bee2ef60,TALAS
5af46550a75edfe10769a1de,594a6e75a59a682d75e95919,59707d74c543e577fcfd601a,ŞAVŞAT
5af46550a75edfe10769a1de,594a7240a59a682d75e959ec,59708f280f92b778ed04d655,DÖRTDİVAN
5af46550a75edfe10769a1de,594a7611a59a682d75e95af7,5970b4eb48c611046777f8d1,BOZTEPE
5af46550a75edfe10769a1de,594a6d5ba59a682d75e958db,59707cbac543e577fcfd6018,GÜNDOĞMUŞ
5af46550a75edfe10769a1de,594a6bd80347602d2acc1589,5971e0c844baa80d4110fcd6,İYİDERE
5af46550a75edfe10769a1de,594a7256a59a682d75e959f8,5970a8887501e5035df33489,NARLIDERE
5af46550a75edfe10769a1de,594a73c7a59a682d75e95a60,5970914898547679ab40048b,YENİŞEHİR
5af46550a75edfe10769a1de,594a7aa3c7b3892e6253c75f,5970c75bc8f315059540a2be,MİDYAT
5af46550a75edfe10769a1de,594a75afa59a682d75e95ad7,59720bc1c855cc1760bc8e7c,AKDAĞMADENİ
5af46550a75edfe10769a1de,594a71b8a59a682d75e959c6,59708dc60f92b778ed04d653,YAYLADERE
5af46550a75edfe10769a1de,594a7152a59a682d75e959ba,59708c8bc543e577fcfd6021,GÖLPAZARI
5af46550a75edfe10769a1de,594a6bc80347602d2acc1581,59707b93c543e577fcfd6017,ALTINDAĞ
5af46550a75edfe10769a1de,594a6e76a59a682d75e9591a,5970a2a99cffad0202dd176f,İSKENDERUN
5af46550a75edfe10769a1de,594a75d3a59a682d75e95ae4,5970b3d648c611046777f8d0,KOFÇAZ
5af46550a75edfe10769a1de,594a65f7353f242c0559fa1a,597074d2c543e577fcfd6011,KARAİSALI
5af46550a75edfe10769a1de,594a6c560347602d2acc15ad,59709fbd72eb310169d0c228,OĞUZELİ
5af46550a75edfe10769a1de,594a6cac0347602d2acc15c4,5970a16972eb310169d0c229,ÇAMOLUK
5af46550a75edfe10769a1de,594a71bca59a682d75e959c7,59708dc60f92b778ed04d653,YEDİSU
5af46550a75edfe10769a1de,594a75c6a59a682d75e95adf,597094358771377b09f58df9,OSMANCIK
5af46550a75edfe10769a1de,594a721ba59a682d75e959e3,5970a8887501e5035df33489,GAZİEMİR
5af46550a75edfe10769a1de,594a77bbfe41fe2daf974f24,5970b9e348c611046777f8d6,SELÇUKLU
5af46550a75edfe10769a1de,594a724fa59a682d75e959f5,5971f08e9491450fa99b2a3b,HAYRABOLU
5af46550a75edfe10769a1de,594a6a890347602d2acc1531,59707929c543e577fcfd6014,TUTAK
5af46550a75edfe10769a1de,594a6bad0347602d2acc1577,59709ef61a4337014c7b392e,BEYLİKOVA
5af46550a75edfe10769a1de,594a7372a59a682d75e95a3e,5970914898547679ab40048b,HARMANCIK
5af46550a75edfe10769a1de,594a7685a59a682d75e95b1c,5970b5d748c611046777f8d3,DİLOVASI
5af46550a75edfe10769a1de,594a6b4e0347602d2acc155f,59709c7865d27c7f6c73f6a6,OLUR
5af46550a75edfe10769a1de,594a65bf353f242c0559fa16,597074d2c543e577fcfd6011,CEYHAN
5af46550a75edfe10769a1de,594a707ba59a682d75e9599f,597087cfc543e577fcfd601e,AMASRA
5af46550a75edfe10769a1de,594a6ef4a59a682d75e95939,59707e3bc543e577fcfd601b,KOÇARLI
5af46550a75edfe10769a1de,594a7378a59a682d75e95a41,5970914898547679ab40048b,İNEGÖL
5af46550a75edfe10769a1de,594a69c70347602d2acc150e,59709a420f45807e0fc9858d,LALAPAŞA
5af46550a75edfe10769a1de,594a7a10c7b3892e6253c739,5970c856c8f315059540a2bf,ANAMUR
5af46550a75edfe10769a1de,594a6b7f0347602d2acc1570,59707a42c543e577fcfd6016,TAŞOVA
5af46550a75edfe10769a1de,594a697d0347602d2acc14fc,5970775cc543e577fcfd6013,EVCİLER
5af46550a75edfe10769a1de,594a72aba59a682d75e95a0c,5970902b2fe9f67934a03d01,ALTINYAYLA
